src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,byte_count,mean_pkt_size,std_pkt_size
192.168.31.1,192.168.31.160,53,64235,17,0.0,1,131,131.0,0.0
192.168.31.1,192.168.31.160,53,56079,17,0.0,1,143,143.0,0.0
192.168.31.1,192.168.31.160,53,62984,17,0.0,1,131,131.0,0.0
192.168.31.160,72.145.35.98,59820,443,6,1.3027691841125488,12,1334,111.16666666666667,77.51648570178833
185.159.159.148,192.168.31.160,443,59817,6,0.770841121673584,7,2243,320.42857142857144,417.43976713254506
72.145.35.98,192.168.31.160,443,59820,6,1.0930171012878418,10,3781,378.1,477.3111039982204
192.168.31.160,185.159.159.148,59821,443,6,14.25670599937439,10,2070,207.0,217.33844574764032
192.168.31.160,185.159.159.148,59822,443,6,44.26554489135742,7,1588,226.85714285714286,245.6329599634547
192.168.31.160,185.159.159.148,59823,443,6,14.254518032073975,303,23127,76.32673267326733,50.84697334065653
185.159.159.148,192.168.31.160,443,59822,6,44.27197003364563,7,671,95.85714285714286,83.34511481343887
185.159.159.148,192.168.31.160,443,59821,6,14.24740481376648,11,4416,401.45454545454544,474.3664413311264
185.159.159.148,192.168.31.160,443,59823,6,14.237128019332886,413,526588,1275.0314769975787,146.76900028627972
192.168.31.160,49.44.152.41,59824,443,6,126.06500792503357,12,1352,112.66666666666667,106.27035752687054
49.44.152.41,192.168.31.160,443,59824,6,126.01286792755127,15,10633,708.8666666666667,576.1864127365571
192.168.31.160,18.164.237.42,59825,443,6,15.718482971191406,12,1228,102.33333333333333,91.37407850272538
18.164.237.42,192.168.31.160,443,59825,6,15.650768041610718,14,6949,496.35714285714283,540.114486163133
192.168.31.160,23.200.181.192,59828,443,6,125.80819487571716,10,1464,146.4,173.2317522857747
192.168.31.160,23.200.181.192,59826,443,6,125.80336403846741,12,1591,132.58333333333334,166.65156181553039
192.168.31.160,23.200.181.192,59827,443,6,125.80816292762756,11,1541,140.0909090909091,173.35012103488683
192.168.31.160,23.200.181.192,59829,443,6,125.80820608139038,11,1535,139.54545454545453,171.76588910827735
192.168.31.160,23.200.181.192,59830,443,6,125.80810308456421,10,1487,148.7,179.55503334632536
23.200.181.192,192.168.31.160,443,59826,6,125.70317196846008,15,9661,644.0666666666667,561.0010655565242
23.200.181.192,192.168.31.160,443,59827,6,125.7028341293335,15,9661,644.0666666666667,561.0010655565242
23.200.181.192,192.168.31.160,443,59829,6,125.7028341293335,15,9661,644.0666666666667,561.0010655565242
23.200.181.192,192.168.31.160,443,59828,6,125.70258808135986,15,9661,644.0666666666667,561.0010655565242
23.200.181.192,192.168.31.160,443,59830,6,125.69472193717957,15,9661,644.0666666666667,561.0010655565242
192.168.31.160,192.168.31.1,49977,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,64464,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,62347,53,17,0.0,1,75,75.0,0.0
192.168.31.1,192.168.31.160,53,49977,17,0.0,1,125,125.0,0.0
192.168.31.1,192.168.31.160,53,64464,17,0.0,1,103,103.0,0.0
192.168.31.1,192.168.31.160,53,62347,17,0.0,1,91,91.0,0.0
192.168.31.160,192.168.31.1,57475,53,17,0.0,1,74,74.0,0.0
192.168.31.160,192.168.31.1,64473,53,17,0.0,1,74,74.0,0.0
192.168.31.160,192.168.31.1,57423,53,17,0.0,1,74,74.0,0.0
192.168.31.1,192.168.31.160,53,64473,17,0.0,1,102,102.0,0.0
192.168.31.1,192.168.31.160,53,57423,17,0.0,1,90,90.0,0.0
192.168.31.1,192.168.31.160,53,57475,17,0.0,1,99,99.0,0.0
192.168.31.160,192.168.31.1,60966,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,59826,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,60422,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,61910,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,54977,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,50613,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,56501,53,17,0.0,1,77,77.0,0.0
192.168.31.160,192.168.31.1,61502,53,17,0.0,1,77,77.0,0.0
192.168.31.160,192.168.31.1,65283,53,17,0.0,1,77,77.0,0.0
192.168.31.1,192.168.31.160,53,60966,17,0.0,1,124,124.0,0.0
192.168.31.1,192.168.31.160,53,59826,17,0.0,1,221,221.0,0.0
192.168.31.1,192.168.31.160,53,60422,17,0.0,1,365,365.0,0.0
192.168.31.1,192.168.31.160,53,61910,17,0.0,1,137,137.0,0.0
192.168.31.1,192.168.31.160,53,54977,17,0.0,1,108,108.0,0.0
192.168.31.1,192.168.31.160,53,50613,17,0.0,1,96,96.0,0.0
192.168.31.1,192.168.31.160,53,56501,17,0.0,1,102,102.0,0.0
192.168.31.1,192.168.31.160,53,61502,17,0.0,1,105,105.0,0.0
192.168.31.1,192.168.31.160,53,65283,17,0.0,1,93,93.0,0.0
192.168.31.160,192.168.31.1,49208,53,17,1637.671357870102,2,173,86.5,4.5
192.168.31.160,192.168.31.1,58209,53,17,0.0,1,91,91.0,0.0
192.168.31.160,192.168.31.1,54933,53,17,0.0,1,91,91.0,0.0
192.168.31.160,192.168.31.1,60717,53,17,0.0,1,71,71.0,0.0
192.168.31.160,192.168.31.1,57108,53,17,0.0,1,71,71.0,0.0
192.168.31.160,192.168.31.1,58223,53,17,0.0,1,71,71.0,0.0
192.168.31.1,192.168.31.160,53,49208,17,1637.6778161525726,2,246,123.0,25.0
192.168.31.1,192.168.31.160,53,58209,17,0.0,1,203,203.0,0.0
192.168.31.1,192.168.31.160,53,54933,17,0.0,1,155,155.0,0.0
192.168.31.1,192.168.31.160,53,60717,17,0.0,1,128,128.0,0.0
192.168.31.1,192.168.31.160,53,57108,17,0.0,1,183,183.0,0.0
192.168.31.1,192.168.31.160,53,58223,17,0.0,1,231,231.0,0.0
192.168.31.160,192.168.31.1,60993,53,17,0.0,1,94,94.0,0.0
192.168.31.160,192.168.31.1,52219,53,17,0.0,1,94,94.0,0.0
192.168.31.160,192.168.31.1,62024,53,17,0.0,1,94,94.0,0.0
192.168.31.1,192.168.31.160,53,60993,17,0.0,1,182,182.0,0.0
192.168.31.1,192.168.31.160,53,52219,17,0.0,1,153,153.0,0.0
192.168.31.1,192.168.31.160,53,62024,17,0.0,1,141,141.0,0.0
192.168.31.160,192.168.31.1,51552,53,17,0.0,1,94,94.0,0.0
192.168.31.160,192.168.31.1,63376,53,17,0.0,1,94,94.0,0.0
192.168.31.160,192.168.31.1,59560,53,17,0.0,1,94,94.0,0.0
192.168.31.160,192.168.31.1,54988,53,17,0.0,1,94,94.0,0.0
192.168.31.160,192.168.31.1,52702,53,17,0.0,1,94,94.0,0.0
192.168.31.160,192.168.31.1,65171,53,17,1307.8804540634155,2,179,89.5,4.5
192.168.31.1,192.168.31.160,53,63376,17,0.0,1,153,153.0,0.0
192.168.31.1,192.168.31.160,53,59560,17,0.0,1,141,141.0,0.0
192.168.31.1,192.168.31.160,53,51552,17,0.0,1,182,182.0,0.0
192.168.31.1,192.168.31.160,53,52702,17,0.0,1,153,153.0,0.0
192.168.31.1,192.168.31.160,53,54988,17,0.0,1,182,182.0,0.0
192.168.31.1,192.168.31.160,53,65171,17,1307.8816030025482,2,242,121.0,20.0
192.168.31.160,192.168.31.1,55460,53,17,1181.8875348567963,2,165,82.5,10.5
192.168.31.160,192.168.31.1,59935,53,17,0.0,1,93,93.0,0.0
192.168.31.160,192.168.31.1,63274,53,17,1474.1933498382568,2,180,90.0,3.0
192.168.31.160,192.168.31.1,64148,53,17,0.0,1,87,87.0,0.0
192.168.31.160,192.168.31.1,56835,53,17,0.0,1,87,87.0,0.0
192.168.31.160,192.168.31.1,53374,53,17,0.0,1,87,87.0,0.0
192.168.31.160,192.168.31.1,50147,53,17,0.0,1,85,85.0,0.0
192.168.31.160,192.168.31.1,62418,53,17,0.0,1,85,85.0,0.0
192.168.31.160,192.168.31.1,61827,53,17,0.0,1,85,85.0,0.0
192.168.31.1,192.168.31.160,53,55460,17,1181.7745559215546,2,484,242.0,97.0
192.168.31.1,192.168.31.160,53,59935,17,0.0,1,151,151.0,0.0
192.168.31.1,192.168.31.160,53,53374,17,0.0,1,103,103.0,0.0
192.168.31.1,192.168.31.160,53,63274,17,1474.0474650859833,2,291,145.5,6.5
192.168.31.1,192.168.31.160,53,64148,17,0.0,1,112,112.0,0.0
192.168.31.1,192.168.31.160,53,56835,17,0.0,1,115,115.0,0.0
192.168.31.1,192.168.31.160,53,50147,17,0.0,1,142,142.0,0.0
192.168.31.1,192.168.31.160,53,62418,17,0.0,1,113,113.0,0.0
192.168.31.1,192.168.31.160,53,61827,17,0.0,1,101,101.0,0.0
192.168.31.160,192.168.31.1,64514,53,17,0.0,1,89,89.0,0.0
192.168.31.160,192.168.31.1,63706,53,17,0.0,1,89,89.0,0.0
192.168.31.160,192.168.31.1,61227,53,17,0.0,1,89,89.0,0.0
192.168.31.1,192.168.31.160,53,64514,17,0.0,1,114,114.0,0.0
192.168.31.1,192.168.31.160,53,61227,17,0.0,1,105,105.0,0.0
192.168.31.1,192.168.31.160,53,63706,17,0.0,1,117,117.0,0.0
192.168.31.160,192.168.31.1,57148,53,17,0.0,1,73,73.0,0.0
192.168.31.160,192.168.31.1,55953,53,17,0.0,1,73,73.0,0.0
192.168.31.1,192.168.31.160,53,57148,17,0.0,1,185,185.0,0.0
192.168.31.1,192.168.31.160,53,55953,17,0.0,1,233,233.0,0.0
192.168.31.160,192.168.31.1,54135,53,17,0.0,1,82,82.0,0.0
192.168.31.160,192.168.31.1,54813,53,17,0.0,1,82,82.0,0.0
192.168.31.160,192.168.31.1,50021,53,17,0.0,1,82,82.0,0.0
192.168.31.1,192.168.31.160,53,54813,17,0.0,1,110,110.0,0.0
192.168.31.1,192.168.31.160,53,54135,17,0.0,1,142,142.0,0.0
192.168.31.1,192.168.31.160,53,50021,17,0.0,1,98,98.0,0.0
192.168.31.160,192.168.31.1,58428,53,17,1323.8604941368103,2,156,78.0,4.0
192.168.31.160,192.168.31.1,62328,53,17,0.0,1,74,74.0,0.0
192.168.31.160,192.168.31.1,56859,53,17,0.0,1,74,74.0,0.0
192.168.31.160,192.168.31.1,63554,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,50714,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,55249,53,17,0.0,1,76,76.0,0.0
192.168.31.1,192.168.31.160,53,62328,17,0.0,1,102,102.0,0.0
192.168.31.1,192.168.31.160,53,56859,17,0.0,1,90,90.0,0.0
192.168.31.1,192.168.31.160,53,58428,17,1323.9224281311035,2,312,156.0,57.0
192.168.31.1,192.168.31.160,53,63554,17,0.0,1,101,101.0,0.0
192.168.31.1,192.168.31.160,53,50714,17,0.0,1,104,104.0,0.0
192.168.31.1,192.168.31.160,53,55249,17,0.0,1,92,92.0,0.0
192.168.31.160,192.168.31.1,58560,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,59186,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,62645,53,17,0.0,1,80,80.0,0.0
192.168.31.1,192.168.31.160,53,59186,17,0.0,1,136,136.0,0.0
192.168.31.1,192.168.31.160,53,58560,17,0.0,1,158,158.0,0.0
192.168.31.1,192.168.31.160,53,62645,17,0.0,1,124,124.0,0.0
192.168.31.160,142.250.191.10,63458,443,17,171.80452299118042,26,4059,156.1153846153846,259.3137877794862
142.250.191.10,192.168.31.160,443,63458,17,205.26730704307556,34,5486,161.35294117647058,263.42170199052464
192.168.31.160,192.168.31.1,55082,53,17,0.0,1,79,79.0,0.0
192.168.31.160,192.168.31.1,52413,53,17,0.0,1,79,79.0,0.0
192.168.31.160,192.168.31.1,50305,53,17,0.0,1,79,79.0,0.0
192.168.31.1,192.168.31.160,53,50305,17,0.0,1,119,119.0,0.0
192.168.31.1,192.168.31.160,53,52413,17,0.0,1,131,131.0,0.0
192.168.31.1,192.168.31.160,53,55082,17,0.0,1,153,153.0,0.0
192.168.31.160,192.168.31.1,62224,53,17,0.0,1,86,86.0,0.0
192.168.31.160,192.168.31.1,50871,53,17,0.0,1,86,86.0,0.0
192.168.31.160,192.168.31.1,59083,53,17,0.0,1,86,86.0,0.0
192.168.31.160,192.168.31.1,49189,53,17,1088.942999124527,2,155,77.5,1.5
192.168.31.160,192.168.31.1,57212,53,17,1087.268177986145,2,159,79.5,0.5
192.168.31.160,192.168.31.1,50785,53,17,0.0,1,79,79.0,0.0
192.168.31.160,192.168.31.1,54465,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,55603,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,55838,53,17,0.0,1,75,75.0,0.0
192.168.31.1,192.168.31.160,53,50871,17,0.0,1,114,114.0,0.0
192.168.31.1,192.168.31.160,53,62224,17,0.0,1,136,136.0,0.0
192.168.31.1,192.168.31.160,53,59083,17,0.0,1,102,102.0,0.0
192.168.31.1,192.168.31.160,53,49189,17,1088.9885590076447,2,357,178.5,22.5
192.168.31.1,192.168.31.160,53,57212,17,1087.3564920425415,2,307,153.5,19.5
192.168.31.1,192.168.31.160,53,50785,17,0.0,1,122,122.0,0.0
192.168.31.1,192.168.31.160,53,54465,17,0.0,1,125,125.0,0.0
192.168.31.1,192.168.31.160,53,55603,17,0.0,1,103,103.0,0.0
192.168.31.1,192.168.31.160,53,55838,17,0.0,1,91,91.0,0.0
192.168.31.160,192.168.31.1,53160,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,61838,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,52252,53,17,0.0,1,75,75.0,0.0
192.168.31.1,192.168.31.160,53,53160,17,0.0,1,132,132.0,0.0
192.168.31.1,192.168.31.160,53,61838,17,0.0,1,103,103.0,0.0
192.168.31.1,192.168.31.160,53,52252,17,0.0,1,91,91.0,0.0
192.168.31.141,239.255.255.250,59020,1900,17,0.0,1,327,327.0,0.0
192.168.31.141,239.255.255.250,41611,1900,17,0.0,1,336,336.0,0.0
192.168.31.141,239.255.255.250,40457,1900,17,0.0,1,383,383.0,0.0
192.168.31.141,239.255.255.250,46473,1900,17,0.0,1,391,391.0,0.0
192.168.31.141,239.255.255.250,47051,1900,17,0.0,1,393,393.0,0.0
192.168.31.141,239.255.255.250,60716,1900,17,0.0,1,381,381.0,0.0
192.168.31.141,239.255.255.250,56593,1900,17,0.0,1,327,327.0,0.0
192.168.31.141,239.255.255.250,51397,1900,17,360.1409201622009,2,717,358.5,22.5
192.168.31.141,239.255.255.250,49286,1900,17,0.0,1,383,383.0,0.0
192.168.31.141,239.255.255.250,43651,1900,17,0.0,1,391,391.0,0.0
192.168.31.141,239.255.255.250,53626,1900,17,0.0,1,393,393.0,0.0
192.168.31.141,239.255.255.250,35526,1900,17,0.0,1,381,381.0,0.0
192.168.31.141,239.255.255.250,47407,1900,17,0.0,1,327,327.0,0.0
192.168.31.141,239.255.255.250,53607,1900,17,0.0,1,336,336.0,0.0
192.168.31.141,239.255.255.250,37453,1900,17,0.0,1,391,391.0,0.0
192.168.31.141,239.255.255.250,34833,1900,17,0.0,1,393,393.0,0.0
192.168.31.141,239.255.255.250,36524,1900,17,0.0,1,381,381.0,0.0
192.168.31.141,239.255.255.250,40507,1900,17,0.0,1,327,327.0,0.0
192.168.31.141,239.255.255.250,33179,1900,17,0.0,1,336,336.0,0.0
192.168.31.141,239.255.255.250,56003,1900,17,0.0,1,383,383.0,0.0
192.168.31.141,239.255.255.250,59381,1900,17,0.0,1,391,391.0,0.0
192.168.31.141,239.255.255.250,39776,1900,17,0.0,1,393,393.0,0.0
192.168.31.141,239.255.255.250,38343,1900,17,0.0,1,381,381.0,0.0
192.168.31.160,20.42.65.94,59836,443,6,1.1502439975738525,12,2589,215.75,300.1100145502201
20.42.65.94,192.168.31.160,443,59836,6,0.8603007793426514,12,7668,639.0,583.1010489900814
192.168.31.137,239.255.255.250,53858,1900,17,0.0,1,167,167.0,0.0
192.168.31.160,20.42.65.94,59837,443,6,94.55882096290588,12,2589,215.75,300.1100145502201
20.42.65.94,192.168.31.160,443,59837,6,94.28564310073853,12,7668,639.0,583.1010489900814
192.168.31.160,192.168.31.1,54802,53,17,0.0,1,68,68.0,0.0
192.168.31.1,192.168.31.160,53,54802,17,0.0,1,68,68.0,0.0
192.168.31.160,192.168.31.1,55456,53,17,0.0,1,79,79.0,0.0
192.168.31.160,192.168.31.1,64876,53,17,0.0,1,79,79.0,0.0
192.168.31.160,192.168.31.1,63304,53,17,0.0,1,79,79.0,0.0
192.168.31.1,192.168.31.160,53,64876,17,0.0,1,141,141.0,0.0
192.168.31.1,192.168.31.160,53,63304,17,0.0,1,129,129.0,0.0
192.168.31.1,192.168.31.160,53,55456,17,0.0,1,153,153.0,0.0
192.168.31.141,239.255.255.250,46827,1900,17,0.0,1,327,327.0,0.0
192.168.31.141,239.255.255.250,60892,1900,17,0.0,1,336,336.0,0.0
192.168.31.141,239.255.255.250,39941,1900,17,0.0,1,383,383.0,0.0
192.168.31.141,239.255.255.250,54130,1900,17,0.0,1,391,391.0,0.0
192.168.31.141,239.255.255.250,45868,1900,17,0.0,1,393,393.0,0.0
192.168.31.141,239.255.255.250,44727,1900,17,0.0,1,381,381.0,0.0
192.168.31.141,239.255.255.250,47358,1900,17,0.0,1,327,327.0,0.0
192.168.31.141,239.255.255.250,47995,1900,17,0.0,1,336,336.0,0.0
192.168.31.141,239.255.255.250,59972,1900,17,0.0,1,383,383.0,0.0
192.168.31.141,239.255.255.250,53627,1900,17,600.061910867691,2,772,386.0,5.0
192.168.31.141,239.255.255.250,42307,1900,17,0.0,1,393,393.0,0.0
192.168.31.141,239.255.255.250,51175,1900,17,0.0,1,381,381.0,0.0
192.168.31.141,239.255.255.250,34103,1900,17,0.0,1,327,327.0,0.0
192.168.31.141,239.255.255.250,37480,1900,17,0.0,1,336,336.0,0.0
192.168.31.141,239.255.255.250,53449,1900,17,0.0,1,383,383.0,0.0
192.168.31.141,239.255.255.250,38820,1900,17,0.0,1,391,391.0,0.0
192.168.31.141,239.255.255.250,54522,1900,17,0.0,1,393,393.0,0.0
192.168.31.141,239.255.255.250,59962,1900,17,0.0,1,381,381.0,0.0
192.168.31.141,239.255.255.250,39214,1900,17,0.0,1,327,327.0,0.0
192.168.31.141,239.255.255.250,43894,1900,17,0.0,1,336,336.0,0.0
192.168.31.141,239.255.255.250,48011,1900,17,0.0,1,383,383.0,0.0
192.168.31.141,239.255.255.250,45175,1900,17,0.0,1,391,391.0,0.0
192.168.31.141,239.255.255.250,33923,1900,17,0.0,1,393,393.0,0.0
192.168.31.160,192.168.31.1,57667,53,17,1487.956433057785,2,171,85.5,1.5
192.168.31.160,192.168.31.1,57843,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,54094,53,17,1107.1019179821014,2,156,78.0,6.0
192.168.31.1,192.168.31.160,53,57667,17,1487.9667570590973,2,344,172.0,31.0
192.168.31.1,192.168.31.160,53,57843,17,0.0,1,112,112.0,0.0
192.168.31.1,192.168.31.160,53,54094,17,1107.1379311084747,2,297,148.5,48.5
192.168.31.160,192.168.31.1,51812,53,17,84.87491798400879,8,607,75.875,8.738385148298283
192.168.31.1,192.168.31.160,53,51812,17,84.85230493545532,8,1242,155.25,71.81356069712739
192.168.31.160,13.224.22.149,59838,443,6,0.825922966003418,9,1550,172.22222222222223,171.79236678022286
13.224.22.149,192.168.31.160,443,59838,6,244.73544812202454,19,7284,383.36842105263156,498.48182256108663
192.168.31.137,239.255.255.250,38383,1900,17,0.0,1,167,167.0,0.0
192.168.31.160,192.168.31.1,51223,53,17,0.0,1,79,79.0,0.0
192.168.31.160,192.168.31.1,62292,53,17,0.0,1,79,79.0,0.0
192.168.31.160,192.168.31.1,50539,53,17,0.0,1,79,79.0,0.0
192.168.31.1,192.168.31.160,53,51223,17,0.0,1,129,129.0,0.0
192.168.31.1,192.168.31.160,53,50539,17,0.0,1,95,95.0,0.0
192.168.31.1,192.168.31.160,53,62292,17,0.0,1,107,107.0,0.0
192.168.31.160,192.168.31.1,60210,53,17,0.0,1,95,95.0,0.0
192.168.31.160,192.168.31.1,57500,53,17,0.0,1,95,95.0,0.0
192.168.31.160,192.168.31.1,54485,53,17,0.0,1,95,95.0,0.0
192.168.31.1,192.168.31.160,53,60210,17,0.0,1,188,188.0,0.0
192.168.31.1,192.168.31.160,53,57500,17,0.0,1,207,207.0,0.0
192.168.31.1,192.168.31.160,53,54485,17,0.0,1,159,159.0,0.0
192.168.31.160,192.168.31.1,51215,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,63185,53,17,0.0,1,75,75.0,0.0
192.168.31.1,192.168.31.160,53,51215,17,0.0,1,103,103.0,0.0
192.168.31.1,192.168.31.160,53,63185,17,0.0,1,91,91.0,0.0
192.168.31.160,192.168.31.1,57673,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,61896,53,17,1093.9442119598389,2,150,75.0,5.0
192.168.31.160,192.168.31.1,55002,53,17,0.0,1,80,80.0,0.0
192.168.31.1,192.168.31.160,53,61896,17,1094.0535309314728,2,312,156.0,17.0
192.168.31.1,192.168.31.160,53,55002,17,0.0,1,127,127.0,0.0
192.168.31.1,192.168.31.160,53,57673,17,0.0,1,158,158.0,0.0
192.168.31.160,192.168.31.1,60763,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,58514,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,60820,53,17,0.0,1,75,75.0,0.0
192.168.31.1,192.168.31.160,53,58514,17,0.0,1,103,103.0,0.0
192.168.31.1,192.168.31.160,53,60820,17,0.0,1,91,91.0,0.0
192.168.31.1,192.168.31.160,53,60763,17,0.0,1,125,125.0,0.0
192.168.31.160,192.168.31.1,54046,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,50930,53,17,0.0,1,75,75.0,0.0
192.168.31.1,192.168.31.160,53,54046,17,0.0,1,132,132.0,0.0
192.168.31.1,192.168.31.160,53,50930,17,0.0,1,103,103.0,0.0
192.168.31.160,192.168.31.1,52164,53,17,0.0,1,71,71.0,0.0
192.168.31.160,192.168.31.1,54846,53,17,0.0,1,71,71.0,0.0
192.168.31.160,192.168.31.1,62922,53,17,0.0,1,83,83.0,0.0
192.168.31.160,192.168.31.1,53498,53,17,0.0,1,83,83.0,0.0
192.168.31.160,192.168.31.1,51463,53,17,0.0,1,83,83.0,0.0
192.168.31.1,192.168.31.160,53,54846,17,0.0,1,136,136.0,0.0
192.168.31.1,192.168.31.160,53,62922,17,0.0,1,152,152.0,0.0
192.168.31.1,192.168.31.160,53,53498,17,0.0,1,130,130.0,0.0
192.168.31.1,192.168.31.160,53,51463,17,0.0,1,118,118.0,0.0
192.168.31.1,192.168.31.160,53,52164,17,0.0,1,136,136.0,0.0
192.168.31.160,13.35.238.39,59840,443,6,62.859020948410034,19,4261,224.26315789473685,355.53026995346767
13.35.238.39,192.168.31.160,443,59840,6,62.75781798362732,20,9090,454.5,524.1430625315954
192.168.31.160,192.168.31.1,59095,53,17,0.0,1,79,79.0,0.0
192.168.31.160,192.168.31.1,54638,53,17,0.0,1,79,79.0,0.0
192.168.31.160,192.168.31.1,54040,53,17,0.0,1,79,79.0,0.0
192.168.31.1,192.168.31.160,53,59095,17,0.0,1,197,197.0,0.0
192.168.31.1,192.168.31.160,53,54638,17,0.0,1,150,150.0,0.0
192.168.31.1,192.168.31.160,53,54040,17,0.0,1,138,138.0,0.0
192.168.31.160,192.168.31.1,55250,53,17,0.0,1,70,70.0,0.0
192.168.31.160,192.168.31.1,51774,53,17,1363.9762392044067,3,225,75.0,3.559026084010437
192.168.31.160,192.168.31.1,59272,53,17,0.0,1,70,70.0,0.0
192.168.31.1,192.168.31.160,53,55250,17,0.0,1,181,181.0,0.0
192.168.31.1,192.168.31.160,53,51774,17,1363.999078989029,3,488,162.66666666666666,52.86670870111822
192.168.31.1,192.168.31.160,53,59272,17,0.0,1,173,173.0,0.0
192.168.31.160,192.168.31.1,57443,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,58583,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,55428,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,62038,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,54402,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,50926,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,52586,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,60769,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,56619,53,17,0.0,1,84,84.0,0.0
192.168.31.1,192.168.31.160,53,62038,17,0.0,1,212,212.0,0.0
192.168.31.1,192.168.31.160,53,57443,17,0.0,1,212,212.0,0.0
192.168.31.1,192.168.31.160,53,58583,17,0.0,1,208,208.0,0.0
192.168.31.1,192.168.31.160,53,55428,17,0.0,1,184,184.0,0.0
192.168.31.1,192.168.31.160,53,54402,17,0.0,1,208,208.0,0.0
192.168.31.1,192.168.31.160,53,50926,17,0.0,1,190,190.0,0.0
192.168.31.1,192.168.31.160,53,52586,17,0.0,1,141,141.0,0.0
192.168.31.1,192.168.31.160,53,60769,17,0.0,1,112,112.0,0.0
192.168.31.1,192.168.31.160,53,56619,17,0.0,1,100,100.0,0.0
192.168.31.160,150.171.28.10,59846,443,6,59.88255500793457,22,5271,239.5909090909091,376.9729504512238
150.171.28.10,192.168.31.160,443,59846,6,59.82235789299011,37,30164,815.2432432432432,584.9596153954009
192.168.31.160,192.168.31.1,63636,53,17,0.0,1,85,85.0,0.0
192.168.31.160,192.168.31.1,63926,53,17,0.0,1,85,85.0,0.0
192.168.31.160,192.168.31.1,63808,53,17,0.0,1,85,85.0,0.0
192.168.31.1,192.168.31.160,53,63636,17,0.0,1,203,203.0,0.0
192.168.31.1,192.168.31.160,53,63926,17,0.0,1,156,156.0,0.0
192.168.31.1,192.168.31.160,53,63808,17,0.0,1,153,153.0,0.0
192.168.31.160,192.168.31.1,52952,53,17,0.0,1,72,72.0,0.0
192.168.31.160,192.168.31.1,53514,53,17,975.34401512146,2,145,72.5,0.5
192.168.31.1,192.168.31.160,53,52952,17,0.0,1,100,100.0,0.0
192.168.31.1,192.168.31.160,53,53514,17,975.1646931171417,2,209,104.5,0.5
192.168.31.160,192.168.31.1,64448,53,17,55.05562496185303,10,793,79.3,9.859513172565874
192.168.31.1,192.168.31.160,53,64448,17,55.31895685195923,9,1426,158.44444444444446,61.54151464411124
192.168.31.160,40.74.79.222,59848,443,6,2.4418458938598633,12,1228,102.33333333333333,85.2997980979765
192.168.31.160,192.168.31.1,50532,53,17,0.0,1,72,72.0,0.0
192.168.31.160,192.168.31.1,60897,53,17,0.0,1,72,72.0,0.0
192.168.31.160,192.168.31.1,49239,53,17,0.0,1,72,72.0,0.0
192.168.31.1,192.168.31.160,53,60897,17,0.0,1,100,100.0,0.0
192.168.31.1,192.168.31.160,53,50532,17,0.0,1,189,189.0,0.0
192.168.31.1,192.168.31.160,53,49239,17,0.0,1,104,104.0,0.0
192.168.31.160,40.74.79.222,59850,443,6,2.344944953918457,28,6921,247.17857142857142,372.269780590389
40.74.79.222,192.168.31.160,443,59848,6,0.5449938774108887,10,6941,694.1,606.7730135726209
40.74.79.222,192.168.31.160,443,59850,6,1.9816758632659912,26,14180,545.3846153846154,570.7387976543464
192.168.31.160,192.168.31.1,52665,53,17,0.0,1,78,78.0,0.0
